earchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
29361,2015-05-03 13:28:30.0,1290796,855705,1,платье,2230,22,"{83:'Платья и юбки', 175:'Женская одежда'}"
29367,2015-05-18 15:32:29.0,922034,3685941,0,бу,3216,38,{45:'Кухонные гарнитуры'}
29373,2015-04-30 17:16:07.0,2213808,346667,0,босоножки на танкетке,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
29400,2015-05-13 22:39:21.0,1627162,3572462,1,двигатель,2885,34,"{598:'Для мототехники', 5:'Запчасти'}"
29401,2015-04-25 15:36:26.0,617388,1894431,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'> 41'}"
29453,2015-05-03 14:29:53.0,570309,670725,0,с столик,1261,38,{45:'Столы и стулья'}
29481,2015-04-25 16:33:45.0,488805,553551,1,туфли бу,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
29488,2015-04-28 20:03:45.0,848312,2078735,0,маз,2885,34,"{598:'Для автомобилей', 5:'Запчасти'}"
29501,2015-05-11 14:09:39.0,439950,3557645,0,джинса,3960,22,{175:'Женская одежда'}
29537,2015-05-14 20:30:14.0,1351073,78202,0,велосипед,3953,47,{127:'Велосипеды и самокаты'}
29559,2015-04-25 02:55:50.0,993528,2491177,1,пальто,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'40–42 (XS)'}"
29656,2015-04-29 15:24:23.0,1742542,1364436,0,туфли,2060,60,{178:'Для девочек'}
29668,2015-05-08 17:44:50.0,484197,171326,1,велосипед,3953,47,{127:'Велосипеды и самокаты'}
29737,2015-05-08 04:23:37.0,1023715,516455,1,fifa 15,3953,13,{137:'Игры для приставок'}
29752,2015-05-19 01:06:35.0,604356,1859533,1,платье,3679,22,{175:'Женская одежда'}
29792,2015-05-18 19:09:16.0,1313545,3075040,1,задняя фара для тойота королла,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
29883,2015-04-25 06:05:14.0,1689686,3011111,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
29888,2015-04-29 15:51:33.0,2098926,1573123,1,reima,3953,60,"{119:'110-116 см (4-6 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
29942,2015-05-10 17:32:55.0,1031311,4274509,0,кровать,3953,47,{127:'Детская мебель'}
29945,2015-05-12 16:24:45.0,286691,3975862,0,коляска cam,3953,47,{127:'Детские коляски'}
29968,2015-05-11 13:58:03.0,1268635,3531439,1,джинсы,3960,60,"{118:'122-128 см (6-8 лет)', 110:'Брюки', 178:'Для мальчиков'}"
29972,2015-05-11 16:47:32.0,1872646,1631916,0,велосипед,1667,47,{127:'Велосипеды и самокаты'}
30015,2015-05-11 01:44:12.0,921647,1401068,0,пальто,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
30035,2015-05-10 20:49:57.0,269535,827251,0,куртка,3960,22,"{176:'Верхняя одежда', 175:'Мужская одежда', 96:'48–50 (L)'}"
30100,2015-05-03 23:12:56.0,1635253,1250366,0,кузов,1320,34,{5:'Запчасти'}
30114,2015-04-29 13:57:21.0,1273574,4152511,0,ботинки,3953,60,"{124:'32', 110:'Обувь', 178:'Для мальчиков'}"
30138,2015-05-13 00:19:17.0,1826124,1427402,0,синие туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
30157,2015-05-15 18:51:58.0,900456,3711735,0,canon 6d,3960,44,{223:'Зеркальные фотоаппараты'}
30160,2015-05-04 07:13:21.0,1694371,4195488,1,сумка,3960,22,{175:'Аксессуары'}
30190,2015-05-13 14:58:07.0,762354,3050220,0,sony playstation 3,3960,13,{137:'Игровые приставки'}
30218,2015-05-15 00:14:48.0,1403283,706117,1,ветровка,3960,60,"{119:'86-92 см (1-2 года)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
30252,2015-05-20 00:04:01.0,1248144,1587244,0,диван,1270,38,"{45:'Кровати, диваны и кресла'}"
30254,2015-04-29 23:06:29.0,26052,2874883,0,шуба,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда'}"
30261,2015-05-03 12:05:38.0,1716365,2053015,0,угловой диван,2430,38,"{45:'Кровати, диваны и кресла'}"
30290,2015-04-25 20:48:21.0,476643,3430858,1,самокат,3960,47,{127:'Велосипеды и самокаты'}
30295,2015-05-03 01:15:52.0,1728253,4313114,0,фрезер,3960,50,{44:'Инструменты'}
30329,2015-04-28 09:55:49.0,347825,3480429,1,сумки,1294,22,{175:'Аксессуары'}
30337,2015-04-26 21:13:59.0,358034,1619069,0,pioneer,2885,26,{132:'Усилители и ресиверы'}
30344,2015-05-06 13:16:53.0,455847,3005990,1,samsung galaxy s4,3335,41,{143:'Samsung'}
30354,2015-05-17 01:06:53.0,2079193,2364478,1,эспадрильи,2840,22,"{83:'Обувь', 175:'Женская одежда'}"
30477,2015-05-11 16:40:47.0,1511811,3638046,1,audi,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Тормозная система'}"
30488,2015-05-13 21:20:39.0,469758,2466876,0,хендай солярис,3939,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
30507,2015-04-26 01:00:00.0,299113,1842429,0,сумка,3960,22,{175:'Аксессуары'}
30582,2015-05-05 13:22:12.0,1850001,3416981,0,стол,3960,38,{45:'Столы и стулья'}
30614,2015-05-05 21:17:47.0,1005606,2232618,1,усилитель,2685,26,{132:'Усилители и ресиверы'}
30619,2015-05-05 19:16:47.0,2036912,2557775,0,на уаз,4215,34,{5:'Запчасти'}
30734,2015-04-28 18:34:31.0,16131,2252972,1,вечернее платье,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'44–46 (M)'}"
30736,2015-05-19 17:43:55.0,1794648,545033,0,босаножки,1344,22,{175:'Женская одежда'}
30746,2015-05-13 18:10:36.0,2195552,3790081,0,покрывало,3960,38,{45:'Текстиль и ковры'}
30750,2015-05-13 12:18:42.0,49064,122692,1,ауди 100,3193,34,"{598:'Для автомобилей', 5:'Запчасти'}"
30777,2015-05-14 12:23:25.0,2061631,2099284,0,geoby,346,47,{127:'Детские коляски'}
30821,2015-05-12 19:48:31.0,1622242,3742766,0,гольф 3,2230,34,{5:'Запчасти'}
30829,2015-04-26 01:00:37.0,586639,312165,0,куртка,3953,60,"{112:'98-104 см (2-4 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
30855,2015-05-16 20:54:56.0,282048,1260712,0,wi-fi роутер zyxel keenetic 4g,1270,29,{483:'Сетевое оборудование'}
30862,2015-05-11 16:28:12.0,2077784,241122,1,рено логан,2685,34,"{598:'Для автомобилей', 5:'Запчасти'}"
30905,2015-05-07 16:32:59.0,306741,1886653,1,холодильники бу купить,3771,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
30934,2015-05-12 16:56:50.0,663629,3196710,1,угловой диван,926,38,"{45:'Кровати, диваны и кресла'}"
30967,2015-04-25 13:18:13.0,1392606,1861896,0,комод,2164,38,{45:'Шкафы и комоды'}
30968,2015-05-01 21:28:37.0,850056,770638,1,шапка reima,2885,60,{178:'Для мальчиков'}
31037,2015-05-05 06:45:08.0,1156084,950582,1,летние вещи,3960,60,"{115:'86-92 см (1-2 года)', 179:'Платья и юбки', 178:'Для девочек'}"
31077,2015-05-14 12:33:47.0,178333,4200721,0,kia ceed,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
31091,2015-05-01 11:19:28.0,139243,3361706,1,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
31096,2015-05-11 15:29:47.0,369393,2224630,0,электроплита,3953,27,{48:'Для кухни'}
31210,2015-05-08 14:05:41.0,1859513,285417,0,ваз,3939,34,"{797:'15', 5:'Шины, диски и колёса', 709:'Диски'}"
31227,2015-05-19 12:01:30.0,946274,2485224,0,платье вечернее,2885,22,{175:'Женская одежда'}
31250,2015-05-17 10:34:34.0,2013243,2536714,1,комод,1294,38,{45:'Шкафы и комоды'}
31282,2015-04-29 16:56:32.0,1955766,1069308,1,лето,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'> 50 (XXL)'}"
31296,2015-05-18 19:41:22.0,63144,3724243,0,велосипед,3960,4,{156:'Дорожные'}
31307,2015-05-20 13:18:39.0,771879,4184066,0,угловой диван,1294,38,"{45:'Кровати, диваны и кресла'}"
31374,2015-05-11 23:01:17.0,2090418,2561397,0,музыкальный центр,3960,26,"{132:'Музыкальные центры, магнитолы'}"
31463,2015-04-27 10:15:01.0,910913,4175152,1,romer,2430,47,{127:'Автомобильные кресла'}
31485,2015-05-13 10:03:37.0,545610,2202490,1,туфли,3960,60,"{125:'23', 179:'Обувь', 178:'Для девочек'}"
31487,2015-05-15 22:53:50.0,1709880,3435178,0,iphone 6,3960,41,{143:'iPhone'}
31523,2015-04-29 18:06:31.0,1342462,1819275,1,кресло,3960,38,"{45:'Кровати, диваны и кресла'}"
31550,2015-05-17 09:30:59.0,632278,1507373,0,sunny,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Подвеска'}"
31566,2015-04-28 10:54:04.0,1593203,2263048,0,колготки,3953,60,"{478:'110-116 см (4-6 лет)', 179:'Трикотаж', 178:'Для девочек'}"
31645,2015-05-01 17:27:51.0,1764389,2062101,1,ветровка,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'48–50 (XL)'}"
31668,2015-04-30 07:31:17.0,352166,3511816,0,новые,3960,34,"{709:'Шины', 731:'275', 733:'20', 732:'40', 5:'Шины, диски и колёса', 734:'Летние'}"
31690,2015-05-15 12:57:01.0,158904,4096976,0,рубанок,3953,50,{44:'Инструменты'}
31698,2015-04-29 11:49:37.0,720095,3472524,0,сумка,813,22,{175:'Аксессуары'}
31706,2015-05-13 21:46:25.0,942912,1525011,1,магнитола,346,34,{5:'Аудио- и видеотехника'}
31713,2015-05-10 15:45:58.0,1223986,3376720,0,мультиварка,3953,27,{48:'Для кухни'}
31726,2015-05-08 14:45:54.0,17931,3961740,0,форд фокус 2,3953,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Подвеска'}"
31728,2015-05-12 19:16:05.0,1379406,3981522,1,золото,3960,11,{104:'Ювелирные изделия'}
31745,2015-05-20 13:07:39.0,2152721,1813077,0,indesit,3953,27,"{487:'Стиральные машины', 48:'Для дома'}"
31765,2015-05-04 08:38:51.0,1642461,2939397,0,ваз,2612,34,"{5:'Шины, диски и колёса'}"
31800,2015-05-06 10:29:22.0,517375,2735277,1,платье новое,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
31802,2015-05-12 19:50:47.0,75185,681253,0,люстра бу,3953,38,{45:'Освещение'}
31813,2015-04-30 11:37:15.0,210062,1613027,1,sony xperia z3,2885,41,{143:'Sony'}
31866,2015-04-26 21:22:44.0,28171,3575319,0,куртка,3960,22,"{176:'Верхняя одежда', 175:'Мужская одежда', 96:'Без размера'}"
31940,2015-05-03 12:38:00.0,1374591,3826396,1,сумка louis vuitton,3960,22,{175:'Аксессуары'}
31960,2015-05-08 18:44:39.0,363899,266102,1,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
31984,2015-04-26 08:14:06.0,2197477,509892,1,lexus rx,1653,34,{5:'Запчасти'}
32003,2015-05-12 17:06:24.0,1461864,357534,0,кухонный гарнитур бу,3960,38,{45:'Кухонные гарнитуры'}
32005,2015-05-04 15:08:19.0,1597060,1780874,0,nikon,3771,44,{223:'Объективы'}
32112,2015-05-16 22:22:00.0,1892878,2034497,0,bosch,2885,50,{44:'Инструменты'}
32113,2015-05-02 15:00:16.0,336777,3965067,1,4s,3953,41,{143:'iPhone'}
32134,2015-05-19 15:04:42.0,350205,873773,0,браслет,1361,11,{104:'Ювелирные изделия'}
32252,2015-05-11 10:12:17.0,427324,1825226,1,iphone 5,3976,41,{143:'iPhone'}
32293,2015-05-15 16:13:54.0,2249498,1223017,1,б/у,547,53,{181:'Промышленное'}
32309,2015-05-14 11:16:08.0,110924,2515572,0,диван бу,3953,38,"{45:'Кровати, диваны и кресла'}"
32318,2015-05-17 17:28:55.0,319224,1764804,1,детское автокресло 9-36,3960,47,{127:'Автомобильные кресла'}
32374,2015-05-07 18:53:00.0,1214376,810271,0,юбка кружевная,3960,22,{175:'Женская одежда'}
32376,2015-05-15 09:23:01.0,1791741,2235620,0,коляска люлька,3960,47,{127:'Детские коляски'}
32460,2015-05-13 00:38:09.0,1797263,2739584,0,сандалии,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
32472,2015-05-17 13:23:00.0,145204,2984988,1,на выпускной,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
32473,2015-04-28 23:14:26.0,2076726,1995974,0,б/у,346,38,{45:'Шкафы и комоды'}
32480,2015-05-01 17:16:31.0,1908678,1217745,0,рено меган 2,2230,34,"{598:'Для автомобилей', 5:'Запчасти'}"
32487,2015-05-06 22:53:26.0,1872225,3171230,0,газовая,2840,27,"{486:'Плиты', 48:'Для кухни'}"
32508,2015-04-25 20:18:42.0,1159920,1751877,0,сумка,1788,22,{175:'Аксессуары'}
32556,2015-05-18 18:58:56.0,626435,1499623,1,джинсовая куртка,547,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'42–44 (S)'}"
32577,2015-05-10 12:03:47.0,1552539,4047490,0,sony,343,44,{223:'Зеркальные фотоаппараты'}
32602,2015-04-27 15:37:45.0,594980,4049994,1,усилитель,4207,26,{132:'Усилители и ресиверы'}
32627,2015-05-04 12:41:11.0,969082,2923377,1,сумка,3960,22,{175:'Аксессуары'}
32656,2015-05-08 13:25:22.0,958323,3660239,1,джинсы,3953,60,"{118:'134-140 см (8-10 лет)', 110:'Брюки', 178:'Для мальчиков'}"
32683,2015-05-10 19:22:24.0,330788,3686902,0,ланос,3282,34,"{598:'Для автомобилей', 5:'Запчасти'}"
32685,2015-05-05 22:30:01.0,1995802,691393,0,ауди,1306,34,"{598:'Для автомобилей', 5:'Запчасти'}"
32694,2015-05-05 12:03:12.0,1217174,4272381,0,макасины,1653,22,{175:'Женская одежда'}
32715,2015-05-18 12:29:36.0,917003,3221623,1,sport,3960,34,"{5:'Шины, диски и колёса'}"
32737,2015-05-07 17:07:10.0,1379586,3470136,1,шорты,2885,60,"{118:'98-104 см (2-4 года)', 110:'Брюки', 178:'Для мальчиков'}"
32744,2015-04-27 15:52:55.0,437612,402580,1,iphone 6,3953,41,{143:'iPhone'}
32747,2015-05-03 13:34:45.0,258550,3798121,0,дрель-шуруповерт,3960,50,{44:'Инструменты'}
32748,2015-05-14 14:43:30.0,1002763,957258,1,босоножки,3960,60,"{125:'27', 179:'Обувь', 178:'Для девочек'}"
32773,2015-05-13 20:52:55.0,1661837,476039,0,бензопила бу,3960,50,{44:'Инструменты'}
32775,2015-05-18 13:20:50.0,903713,1351508,1,резиновые сапоги,3953,60,"{125:'25', 179:'Обувь', 178:'Для девочек'}"
32814,2015-05-12 08:07:10.0,572592,919712,1,юбка,3335,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'40–42 (XS)'}"
32886,2015-05-14 07:04:06.0,1408830,1178517,0,диван,1344,38,"{45:'Кровати, диваны и кресла'}"
32914,2015-05-14 08:24:15.0,267660,2650945,1,басоножки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
32937,2015-05-01 23:22:56.0,1260808,4268152,0,платье,3928,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
32941,2015-05-02 20:10:47.0,1767064,626164,0,туфли,3960,60,"{125:'> 36', 179:'Обувь', 178:'Для девочек'}"
32960,2015-04-25 15:32:57.0,412989,1682981,1,ботинки,2885,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
32975,2015-05-17 09:31:08.0,1245896,2567771,0,туфли,1344,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
32981,2015-05-08 17:57:55.0,808036,4088326,0,бу,3976,41,{143:'Samsung'}
33020,2015-05-11 20:34:19.0,959943,1577996,1,детские игрушки,3960,47,{127:'Игрушки'}
33087,2015-05-11 13:33:36.0,136329,2746181,1,кроссовки,3335,60,"{124:'27', 110:'Обувь', 178:'Для мальчиков'}"
33109,2015-05-03 21:26:04.0,688596,4246656,0,люстра б/у,3960,38,{45:'Освещение'}
33165,2015-05-13 06:53:57.0,1878740,3876029,1,чехол для  iphone 6,3193,41,"{143:'Аксессуары', 480:'Чехлы и плёнки'}"
33168,2015-05-12 10:04:19.0,464338,865721,0,ваз,3960,34,"{5:'Шины, диски и колёса'}"
33171,2015-05-04 04:46:13.0,2090718,2035166,0,куртка,2643,60,"{112:'98-104 см (2-4 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
33174,2015-05-03 21:44:47.0,2163474,933700,0,iphone 5s 32gb,3960,41,{143:'iPhone'}
33225,2015-05-05 09:16:05.0,976637,4284911,0,vw passat b6,2885,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Автосвет'}"
33239,2015-04-28 23:20:58.0,244539,1799698,0,блузка,3960,22,"{91:'40–42 (XS)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
33252,2015-05-08 08:59:34.0,370321,341611,0,стол,3960,38,{45:'Столы и стулья'}
33279,2015-04-29 17:06:49.0,886968,3624361,0,трусы,3960,22,{175:'Мужская одежда'}
33346,2015-05-07 22:26:57.0,115234,2130781,0,газовая плита бу,3960,27,{48:'Для кухни'}
33353,2015-05-05 18:05:15.0,991283,1543591,0,стенка бу,3953,38,{45:'Шкафы и комоды'}
33366,2015-05-13 20:08:17.0,985015,3802751,0,туфли,3953,22,"{176:'Обувь', 175:'Мужская одежда', 98:'> 46'}"
33374,2015-05-04 09:22:42.0,610422,1540461,0,кровать,1261,38,"{45:'Кровати, диваны и кресла'}"
33375,2015-04-30 22:30:36.0,1321872,138249,1,armani,2885,22,{175:'Мужская одежда'}
33376,2015-05-02 00:04:41.0,309315,3730593,1,new balance,3953,22,"{176:'Обувь', 175:'Мужская одежда'}"
33430,2015-05-04 12:24:51.0,571480,358029,1,свадебное платье,2077,22,{175:'Женская одежда'}
33448,2015-05-06 22:16:56.0,906083,1153650,0,велосипед,3960,4,{156:'Горные'}
33454,2015-05-18 17:28:52.0,1066896,1218458,1,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда'}"
33490,2015-05-01 11:29:33.0,1442565,2215595,1,рено сандеро,697,34,"{598:'Для автомобилей', 5:'Запчасти'}"
33513,2015-05-05 02:19:19.0,1169650,2973780,1,сумка,926,22,{175:'Аксессуары'}
33529,2015-05-13 17:56:27.0,546289,243627,0,шорты,3953,22,"{176:'Брюки', 175:'Мужская одежда', 95:'48–50 (L)'}"
33616,2015-05-16 21:32:42.0,1622279,2685607,0,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
33649,2015-05-01 22:03:58.0,1856228,4081011,0,колнки jbl,3960,26,"{132:'Акустика, колонки, сабвуферы'}"
33657,2015-04-26 11:45:25.0,865517,4281682,0,детский,3960,4,{156:'Детские'}
33697,2015-04-30 00:25:17.0,457960,480813,0,кровать,3960,38,"{45:'Кровати, диваны и кресла'}"
33729,2015-05-10 16:09:45.0,1208357,3601400,0,палатка,3953,5,{165:'Туризм'}
33826,2015-04-27 09:14:50.0,748917,2917393,0,desigual,3953,22,{175:'Женская одежда'}
33835,2015-05-06 20:58:17.0,281298,2320525,1,шорты,1344,22,{175:'Женская одежда'}
33857,2015-05-01 19:23:57.0,1686989,3150578,1,туфли,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
33862,2015-05-02 22:02:28.0,274258,1065333,1,машинка,1344,47,{127:'Игрушки'}
33884,2015-04-28 21:53:23.0,165882,1407445,1,диван,3960,38,"{45:'Кровати, диваны и кресла'}"
33898,2015-05-04 13:09:52.0,1230050,1974884,0,сумка,3960,22,{175:'Аксессуары'}
33915,2015-05-16 13:46:38.0,72546,1836329,0,nikon,2885,44,{223:'Зеркальные фотоаппараты'}
33931,2015-05-11 07:09:28.0,1105977,3527754,0,диван бу,3939,38,"{45:'Кровати, диваны и кресла'}"
33932,2015-05-15 02:00:34.0,41435,1597000,0,брюки,3960,60,"{112:'146-152 см (10-12 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
33935,2015-05-12 17:59:04.0,841909,3016948,0,бензопилы,2612,50,{44:'Инструменты'}
33982,2015-05-01 14:24:59.0,1483602,2612075,1,балетки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
33997,2015-05-15 11:52:18.0,488751,1559692,1,lenovo,2885,41,{143:'Lenovo'}
34084,2015-05-05 06:17:09.0,1436524,900644,0,19,3960,29,{483:'Мониторы'}
34112,2015-05-15 18:07:26.0,2112127,2523163,1,кеды,2840,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
34140,2015-05-13 22:19:33.0,1951453,437362,0,sony,2885,26,"{132:'Акустика, колонки, сабвуферы'}"
34149,2015-05-02 07:15:11.0,1261610,3106940,0,леггинсы,3960,22,{175:'Женская одежда'}
34161,2015-05-09 14:40:34.0,886879,1384488,1,iphone 4s,3953,41,{143:'iPhone'}
34186,2015-04-29 17:08:39.0,543955,508177,0,nike,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'36'}"
34192,2015-05-17 13:48:00.0,768945,3343626,0,босоножки на танкетке,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
34199,2015-04-30 10:09:18.0,717002,499044,0,велосипед,1917,47,{127:'Велосипеды и самокаты'}
34221,2015-04-27 17:16:38.0,1593690,515229,1,ветровка,2885,60,"{119:'110-116 см (4-6 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
34222,2015-05-05 08:09:21.0,606918,2242816,0,ветровка,2885,60,"{119:'122-128 см (6-8 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
34291,2015-05-05 22:00:43.0,781349,4152746,1,балетки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
34307,2015-05-08 11:09:13.0,1818206,2683231,0,ниссан хтрейл,3771,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
34309,2015-05-15 15:50:22.0,1249680,1954382,1,босоножки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
34332,2015-05-07 21:37:48.0,1261391,2637770,0,велосипеды бу,3960,4,{156:'Дорожные'}
34380,2015-04-29 18:40:20.0,370381,3976558,0,ботинки,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
34383,2015-04-30 23:32:28.0,2193096,2895270,1,сумка,1788,22,{175:'Аксессуары'}
34411,2015-04-28 19:59:05.0,1858727,2524332,1,акпп,3960,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Трансмиссия и привод'}"
34418,2015-05-06 19:46:02.0,6376,3709689,0,серебро,3960,11,{104:'Ювелирные изделия'}
34440,2015-05-10 11:58:23.0,595030,2800585,1,кроссовки,3960,22,"{176:'Обувь', 175:'Мужская одежда', 98:'43'}"
34448,2015-04-27 14:19:05.0,1339169,2104256,0,угловой диван,992,38,"{45:'Кровати, диваны и кресла'}"
34460,2015-05-07 11:11:08.0,1469482,1209264,1,кофта,3953,60,"{179:'Брюки', 178:'Для девочек'}"
34467,2015-04-29 13:23:09.0,1253990,2032047,0,куртка,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'42–44 (S)'}"
34468,2015-04-29 20:45:22.0,1781637,4271512,0,эскалейд,2885,34,"{5:'Шины, диски и колёса'}"
34487,2015-05-04 09:30:22.0,15515,113318,1,туфли,1344,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
34508,2015-04-30 10:40:16.0,2189226,4186255,1,стул,3953,38,{45:'Столы и стулья'}
34541,2015-05-07 21:09:15.0,1375047,2013005,0,дэу нексия,345,34,"{598:'Для автомобилей', 5:'Запчасти'}"
34619,2015-05-04 19:29:15.0,1612339,1810732,1,купальник,3771,60,"{179:'Другое', 178:'Для девочек'}"
34621,2015-05-14 19:12:37.0,1281867,3675393,0,6,3976,41,{143:'iPhone'}
34644,2015-05-16 15:59:41.0,1914557,4328590,0,диван еврокнижка,3960,38,"{45:'Кровати, диваны и кресла'}"
34665,2015-05-11 20:23:00.0,1202294,1408010,0,denon,2885,26,{132:'Усилители и ресиверы'}
34675,2015-05-05 22:17:43.0,454577,2199190,0,форд фокус 2,3047,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
34720,2015-05-07 14:31:13.0,2232484,2041594,0,платья продажа,3960,22,{175:'Женская одежда'}
34730,2015-04-28 15:48:51.0,372173,2404105,0,туфли,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
34737,2015-05-18 18:04:13.0,437937,2920536,1,б.у♠,3960,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
34748,2015-05-06 11:44:09.0,1316647,2947064,0,canon,992,44,{223:'Зеркальные фотоаппараты'}
34751,2015-05-07 01:39:29.0,1460846,2159179,0,canon,3953,44,{223:'Зеркальные фотоаппараты'}
34756,2015-05-10 12:20:21.0,105936,1232967,1,denon,2885,26,{132:'Усилители и ресиверы'}
34760,2015-05-13 03:57:44.0,1415778,935641,1,босоножки,733,22,"{83:'Обувь', 175:'Женская одежда'}"
34770,2015-04-29 18:48:27.0,165313,1791790,0,кожаная куртка,3771,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
34872,2015-05-12 11:17:26.0,1965023,2145191,1,уаз патриот,3960,34,"{797:'16', 796:'Литые', 5:'Шины, диски и колёса', 709:'Диски'}"
34873,2015-04-30 23:57:04.0,2133876,3031090,0,джинсы,3960,60,"{111:'74-80 см (7-12 мес)', 179:'Брюки', 178:'Для девочек'}"
34889,2015-05-13 14:17:04.0,871310,3615318,0,юбка длинная,3960,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
34921,2015-05-08 16:32:16.0,600209,3371808,1,сапоги,2885,60,"{125:'28', 179:'Обувь', 178:'Для девочек'}"
34929,2015-05-07 23:28:19.0,2093118,1662367,0,opel astra h,3960,34,"{598:'Для автомобилей', 5:'Запчасти'}"
34935,2015-05-12 20:32:49.0,741975,2155660,0,фиат альбеа,44,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
34950,2015-05-12 23:58:30.0,1685553,3992561,0,шкаф,346,38,{45:'Шкафы и комоды'}
34964,2015-05-05 21:34:01.0,1010614,525788,0,tutis zippy,1294,47,{127:'Детские коляски'}
34966,2015-05-11 16:01:32.0,661191,62364,0,xbox one,1294,13,{137:'Игры для приставок'}
34989,2015-05-04 20:39:43.0,2076740,2552428,0,бойфренды,3960,22,"{83:'Джинсы', 175:'Женская одежда', 87:'27'}"
35015,2015-05-19 12:22:55.0,1236126,2422470,0,босоножки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
35088,2015-05-10 19:02:05.0,359931,3327208,0,купальник,3953,22,"{83:'Купальники', 175:'Женская одежда', 490:'46–48 (L)'}"
35131,2015-05-16 21:53:02.0,1550993,317673,1,кроссовки,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
35169,2015-04-28 17:39:33.0,1575234,454765,1,zanussi,3953,27,"{487:'Стиральные машины', 48:'Для дома'}"
35175,2015-05-07 21:25:06.0,921295,1329449,0,приора,697,34,{5:'Аксессуары'}
35176,2015-04-29 11:53:22.0,1644426,3379879,0,стол,2840,38,{45:'Столы и стулья'}
35196,2015-05-06 19:01:53.0,983034,3017819,1,сумка,3953,22,{175:'Аксессуары'}
