AdID,LocationID,CategoryID,Params,Price,Title,IsContext
32616967,,60.0,"{110:'Трикотаж', 178:'Для мальчиков'}",307.0,Футболка,1
32619001,,26.0,"{132:'Акустика, колонки, сабвуферы'}",5179.0,Колонки Jawbone Mini Jambox (J2013-13-EM) Grey,1
32622796,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3940.0,Запчасти б/у и новые для nissan tiida ( 07-),1
32623945,,60.0,"{178:'Для девочек', 179:'Обувь'}",2081.0,Ботинки со шнуровкой,1
32626521,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",11840.0,Запчасти б/у и новые для infiniti qx56 (04-),1
32632767,,4.0,{156:'Горные'},15503.0,Эсклюзивный горный велосипед для женщин,1
32635638,,11.0,{104:'Ювелирные изделия'},6500.0,"Кольца ""Ножка младенца"" и ""Ладошка младенца""",1
32636417,,34.0,"{5:'Шины, диски и колёса', 709:'Шины'}",7950.0,265/60 R18 110V PROXES T1 SPORT SUV Toya лето,1
32642586,,47.0,{127:'Игрушки'},857.0,Конструктор Lego Duplo Набор для девочек,1
32645097,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",28379.0,Холодильник LG GA-B409 SEQA,1
32647335,,60.0,"{178:'Для девочек', 179:'Другое'}",799.0,Блузка с короткими рукавами,1
32650722,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",0.0,Капот для Хендай Солярис,1
32660272,,27.0,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",9590.0,Кофеварка рожкового типа VITEK VT-1517 BN,1
32662009,,38.0,{45:'Шкафы и комоды'},9740.0,"Элемент прихожей ""Вешалка Соло-028 с фасадами",1
32665723,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",1331.0,Плащ,1
32667385,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",8490.0,Кованый диск Slik L778 7.5x17/4x98 D58.6 ET28,1
32670118,,22.0,"{175:'Мужская одежда', 176:'Пиджаки и костюмы'}",3032.0,Костюм Puma,1
32670681,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3870.0,Запчасти б/у и новые для chevrolet aveo t200 (04-),1
32671920,,60.0,"{178:'Для девочек', 179:'Комбинезоны и боди'}",388.0,Боди/песочник,1
32675595,,38.0,"{45:'Кровати, диваны и кресла'}",15300.0,Бостон 4 диван еврокнижка с фабрики,1
32678468,,38.0,{45:'Шкафы и комоды'},8295.0,Шкаф навесной Марсель ШК 6007 м1,1
32680716,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",1039.0,Сапоги резиновые,1
32686891,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3850.0,Запчасти б/у и новые для kia ceed (12-),1
32689723,,22.0,"{175:'Мужская одежда', 176:'Верхняя одежда'}",2299.0,Блузон джинсовый,1
32693014,,27.0,"{48:'Для дома', 487:'Швейные машины'}",7980.0,Швейная машинка Singer Tradition 2282,1
32694104,,22.0,"{175:'Мужская одежда', 176:'Трикотаж и футболки'}",628.0,Пижама с шортами,1
32701769,,11.0,{104:'Часы'},24890.0,Часы Diesel,1
32702421,,60.0,"{178:'Для девочек', 179:'Трикотаж'}",934.0,Рубашка с длинными рукавами,1
32704254,,38.0,{45:'Шкафы и комоды'},9515.0,"Прихожая ""Лючия""",1
32708231,,25.0,{140:'Планшеты'},32990.0,Планшет Samsung Galaxy Tab S 10.5 SM-T805 16Gb (ко,1
32713932,,60.0,"{110:'Брюки', 178:'Для мальчиков'}",1599.0,Джинсы скинни,1
32718265,,22.0,"{83:'Обувь', 175:'Женская одежда'}",4999.0,Кеды низкие,1
32720334,,27.0,"{48:'Для дома', 487:'Пылесосы'}",7990.0,Пылесос моющий Zelmer 919.0 ST White,1
32721135,,22.0,"{83:'Свадебные платья', 175:'Женская одежда'}",7600.0,Шикарное свадебное платье,1
32731776,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",17690.0,Морозильная камера Indesit MFZ 16,1
32733438,,47.0,{127:'Игрушки'},990.0,ИГРОВОЙ КОВРИК ПАЗЛ Самолеты,1
32735686,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",8890.0,Запчасти б/у и новые для mitsubishi outlander xl (,1
32745611,,22.0,"{83:'Обувь', 175:'Женская одежда'}",2000.0,Легкие и стильные эспадрильи,1
32749356,,4.0,{156:'Дорожные'},13390.0,Велосипед Challenger Genesis Lux 17 Black silver,1
32750568,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4470.0,Запчасти б/у и новые для kia sorento (09-),1
32757277,,11.0,{104:'Часы'},2990.0,Мужские часы Casio AQ-180W-7B,1
32761848,,22.0,"{83:'Обувь', 175:'Женская одежда'}",2279.0,Босоножки ANNE WEYBURN,1
32763473,,60.0,"{178:'Для девочек', 179:'Обувь'}",1699.0,Сапоги,1
32764749,,4.0,{156:'Горные'},7999.0,Велосипед Forward Arsenal 2.0 складной,1
32765804,,47.0,{127:'Детские коляски'},8300.0,Коляска прогулочная GEOBY C922,1
32765898,,22.0,"{175:'Мужская одежда', 176:'Пиджаки и костюмы'}",4999.0,Пиджак трикотажный,1
32766706,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",3199.0,Куртка в стиле милитари,1
32767189,,41.0,{143:'LG'},14990.0,Мобильный телефон LG G3 Stylus (титан),1
32772280,,60.0,"{178:'Для девочек', 179:'Обувь'}",5599.0,Ботинки из кожи,1
32773743,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",7000.0,Запчасти б/у и новые для peugeot 308 (07-),1
32773908,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",2499.0,Кеды низкие MUSTANG SHOES,1
32780998,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",720.0,Сланцы,1
32782806,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",1.0,Контрактный двигатель БМВ Х5 3.0TD  02г. 306D1,1
32796634,,11.0,{104:'Часы'},18715.0,Женские наручные часы Michael Kors,1
32798485,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5000.0,Запчасти б/у и новые для skoda rapid (13-),1
32803945,,50.0,{44:'Садовая техника'},1360.0,Теплицы и парники,1
32815561,,22.0,"{83:'Трикотаж', 175:'Женская одежда'}",1359.0,Свитшот из двух материалов,1
32818585,,41.0,{143:'iPhone'},20990.0,iPhone 5S оптом от 10 шт. 16/32/64 все цвета.,1
32819800,,38.0,{45:'Шкафы и комоды'},36910.0,Витрина угловая,1
32823649,,27.0,"{48:'Для дома', 487:'Пылесосы'}",4290.0,Пылесос с контейнером для пыли LG VC33209UNTL,1
32825888,,38.0,"{45:'Кровати, диваны и кресла'}",6990.0,Кресло от производителя. 125 Рейн,1
32827045,,22.0,"{83:'Рубашки и блузки', 175:'Женская одежда'}",2899.0,Блузка с воланами,1
32828947,,29.0,{483:'Клавиатуры и мыши'},6290.0,Клавиатура Logitech K800 wireless illuminated (чер,1
32830248,,38.0,{45:'Столы и стулья'},950.0,Стол обеденный D70 белый ,1
32846627,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3999.0,Босоножки кожаные,1
32849531,,4.0,{156:'Горные'},17662.0,Велосипед 26 дюймов Forward Terra 1.0,1
32850374,,60.0,"{178:'Для девочек', 179:'Брюки'}",1399.0,Джинсы скинни,1
32860723,,22.0,"{83:'Обувь', 175:'Женская одежда'}",990.0,Резиновые сапоги SANDRA с доставкой,1
32863598,,38.0,{45:'Столы и стулья'},7990.0,Стол письменный ПС 4010 венге/дуб молочный ,1
32868594,,22.0,"{83:'Топы и футболки', 175:'Женская одежда'}",990.0,Футболка I love mum Вероника т. синяя,1
32870955,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4820.0,Запчасти б/у и новые для opel zafira (13-),1
32872848,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",2290.0,Ботинки Zenden Woman с доставкой,1
32873678,,53.0,{181:'Другое'},175000.0,Комплект для шиномонтажа Trommelberg (до ∅24″),1
32884963,,26.0,"{132:'Акустика, колонки, сабвуферы'}",5990.0,Портативная колонка Luxa2 Groovy W Bluetooth Speak,1
32885012,,22.0,{175:'Аксессуары'},5990.0,Сумка Picard,1
32892951,,57.0,{130:'Косметика'},279.0,Губная Помада,1
32898347,,38.0,"{45:'Кровати, диваны и кресла'}",19990.0,Недорогой диван с механизмом еврокнижка 020 Мадрид,1
32906964,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",569.0,Платье с короткими рукавами,1
32914864,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",20500.0,Ремень для Вариатора cvt Ниссан новый оригинал.,1
32918994,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",0.0,Крыло переднее правое с отв Шевроле Круз,1
32932468,,22.0,"{83:'Обувь', 175:'Женская одежда'}",1699.0,Кеды на шнуровке,1
32935646,,38.0,{45:'Шкафы и комоды'},16350.0,"Прихожая ""Ольга-11"" с угловым шкафом, угловым терм",1
32948571,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3600.0,Запчасти б/у и новые для chevrolet aveo t300 (11-),1
32950331,,38.0,{45:'Компьютерные столы и кресла'},6379.0,Кресло Бюрократ CH-825S черный/серый,1
32956858,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",2449.0,Платье Vitribba с рукавами 3/4,1
32957991,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",2199.0,Платье,1
32958191,,60.0,"{178:'Для девочек', 179:'Другое'}",969.0,Купальник раздельный,1
32958350,,60.0,"{110:'Шапки, варежки, шарфы', 178:'Для мальчиков'}",671.0,Шапка и носочки,1
32962533,,4.0,{156:'Дорожные'},11790.0,Велосипед Forward California 1.0 White,1
32964473,,22.0,"{83:'Другое', 175:'Женская одежда'}",849.0,"Шорты, 55% льна",1
32972312,,22.0,{175:'Аксессуары'},21500.0,Сумка MICHAEL Michael Kors,1
32972434,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2800.0,Крыло переднее Форд Фокус 3,1
32974577,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2400.0,Крыло переднее Киа Рио,1
32976603,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",1949.0,Юбка,1
32977208,,38.0,{45:'Текстиль и ковры'},2190.0,Одеяло  Бамбук - комфорт   р-евростандарт 200х220,1
32978042,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",1099.0,Пальто,1
32978517,,11.0,{104:'Ювелирные изделия'},11300.0,"Золотые серьги SOKOLOV с топазами. Вес 3,79 г.",1
32985737,,41.0,{143:'iPhone'},40490.0,Акция на iPhone 6 64/128 Gold в Спб,1
32991069,,22.0,"{83:'Обувь', 175:'Женская одежда'}",4999.0,Балетки кожаные,1
32996150,,50.0,{44:'Стройматериалы'},640.0,Ламинат Версаль - Унгаро 8018,1
32997097,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3840.0,Запчасти б/у и новые для peugeot 308 (07-),1
33008542,,13.0,{137:'Игры для приставок'},12990.0,Игровая приставка PS Vita Sony 2000 Wi-Fi PCH-2008,1
33013745,,22.0,"{175:'Мужская одежда', 176:'Джинсы'}",1919.0,"Джинсы буткат, длина 34",1
33017546,,41.0,{143:'iPhone'},15500.0,Смартфон Apple iPhone 5С 16Gb Все Цвета,1
33019512,,22.0,"{175:'Мужская одежда', 176:'Другое'}",1890.0,Бейсболка Goorin Bros.,1
33022724,,29.0,{483:'Сетевое оборудование'},6250.0,Роутер Yota Gemtek 4G LTE (белый),1
33025390,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",18420.0,Запчасти б/у и новые для opel corsa (06-),1
33031427,,9.0,{51:'Посуда'},780.0,Тарелка декоративная с вашим текстом «Послание на,1
33035050,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3940.0,Запчасти б/у и новые для ford focus (11-),1
33036600,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3500.0,Бампер передний Митсубиси Лансер,1
33037090,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",6000.0,Бампер передний Фиат Альбеа,1
33040845,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",1549.0,Блузка,1
33043463,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",13300.0,Кеды,1
33047713,,53.0,{181:'Для магазина'},23000.0,Витрина холодильная Юка,1
33047931,,41.0,{143:'Samsung'},26990.0,Мобильный телефон Samsung Galaxy A5 LTE Duos SM-A5,1
33049570,,60.0,"{178:'Для девочек', 179:'Обувь'}",3999.0,Сандалии Ariane из коровьей кожи,1
33049922,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5970.0,Запчасти б/у и новые для suzuki grand vitara (06-),1
33051617,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",9830.0,Запчасти б/у и новые для mercedes w204 (07-),1
33055267,,22.0,{175:'Аксессуары'},4200.0,СУМКА DOLCE & GABBANA LUX,1
33056961,,22.0,"{83:'Свадебные платья', 175:'Женская одежда'}",3100.0,Изящное свадебное платье,1
33066713,,47.0,{127:'Детские коляски'},3790.0,Прогулочная коляска Carmella 330 A Orange beige,1
33067193,,60.0,"{178:'Для девочек', 179:'Обувь'}",1259.0,Босоножки на танкетке,1
33072553,,22.0,"{83:'Верхняя одежда', 175:'Женская одежда'}",3990.0,Пальто Lamania с доставкой,1
33075284,,22.0,"{83:'Купальники', 175:'Женская одежда'}",2209.0,Купальник раздельный,1
33077189,,22.0,"{175:'Мужская одежда', 176:'Трикотаж и футболки'}",2392.0,Футболка Guess,1
33082065,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",15000.0,Запчасти и фары Тойота Камри  V40,1
33084574,,22.0,"{83:'Обувь', 175:'Женская одежда'}",2930.0,Кроссовки LOST INK с доставкой,1
33085217,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",2890.0,"Литой диск Yamato Saito-no Mokinato 6,5x16 5x114,3",1
33092842,,27.0,"{48:'Для дома', 487:'Стиральные машины'}",19990.0,Стиральная машина с вертикальной загрузкой Zanussi,1
33093974,,26.0,{132:'Усилители и ресиверы'},13890.0,Harman Kardon AVR 170,1
33097207,,25.0,{140:'Планшеты'},3600.0,iRu Pad Master M724G 1Gb 8Gb SSD 3G,1
33102223,,38.0,"{45:'Кровати, диваны и кресла'}",21990.0,Диван компактный угловой 125 Рейн,1
33107762,,38.0,{45:'Шкафы и комоды'},12880.0,"Элемент библиотеки ""Шкаф книжный Соло-037 с фасада",1
33118671,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",4149.0,Сапоги из замши,1
33127139,,60.0,"{110:'Шапки, варежки, шарфы', 178:'Для мальчиков'}",1039.0,Шапка,1
33129771,,47.0,{127:'Постельные принадлежности'},1499.0,Подушка наклонная,1
33132548,,25.0,{140:'Планшеты'},9990.0,Планшет Asus Fonepad 7 FE375CXG 3G 8Gb (черный),1
33134189,,22.0,"{83:'Пиджаки и костюмы', 175:'Женская одежда'}",4900.0,Спортивный костюм бирюзовый Elisabetta Franchi,1
33137472,,44.0,{223:'Зеркальные фотоаппараты'},99990.0,Фотоаппарат зеркальный Canon EOS 6D WG Body Black,1
33143828,,38.0,"{45:'Кровати, диваны и кресла'}",1201.0,Надувной матрас Intex King Classic Downy Bed 68755,1
33146173,,60.0,"{178:'Для девочек', 179:'Брюки'}",949.0,Шорты в шорты,1
33146831,,25.0,{140:'Планшеты'},8999.0,Планшет asus Fonepad 7 FE375CXG 8Гб 3G черный,1
33148146,,38.0,{45:'Подставки и тумбы'},15550.0,Подставка (стеллаж) СТ 60,1
33155074,,38.0,"{45:'Кровати, диваны и кресла'}",8050.0,Гном детский диван выкатной новый,1
33155725,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",1999.0,Платье Incity с доставкой,1
33157712,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4880.0,Запчасти б/у и новые для opel antara (07-),1
33172476,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",719.0,Юбка из денима,1
33172620,,50.0,{44:'Инструменты'},1990.0,Сетевой шуруповерт STURM ID2140,1
33174449,,50.0,{44:'Инструменты'},5891.0,Бензопила Patriot PT 2512,1
33177923,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",2719.0,Юбка длинная с вышивкой,1
33185955,,4.0,{156:'Детские'},5291.0,Новинка! Подростковый велосипед Altair.,1
33186438,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",1999.0,Ботинки,1
33194433,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",87450.0,Двухкамерный холодильник Hitachi R-V 662 PU3 PWH,1
33196645,,41.0,{143:'Lenovo'},590.0,"Чехлы, пленки и защитные стекла для Lenovo здесь",1
33202873,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",879.0,Пижама с рисунком,1
33203479,,47.0,{127:'Велосипеды и самокаты'},39500.0,Самокат для детей,1
33211263,,26.0,"{132:'Акустика, колонки, сабвуферы'}",6429.0,Колонки JBL Charge II (CHARGEIIREDEU) Red,1
33211645,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3500.0,Глушитель Nissan Almera (новый),1
33215591,,51.0,{148:'Принтеры'},2990.0,Лазерный принтер Xerox Phaser 3010 Black,1
33223262,,38.0,"{45:'Кровати, диваны и кресла'}",28330.0,Угловой диван Элеганс,1
33224626,,25.0,{140:'Планшеты'},26990.0,"Планшет ASUS Transformer Book T200TA 11.6""532GB 2G",1
33229539,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",96610.0,Двухкамерный холодильник Electrolux ENF 4450 AOW,1
33231752,,22.0,{175:'Аксессуары'},3490.0,LOUIS VUITTON,1
33235327,,60.0,"{110:'Другое', 178:'Для мальчиков'}",819.0,Плавки-шорты,1
33240021,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",990.0,Штампованный диск Кременчуг ВАЗ 2108 5x13 4x98,1
33241289,,60.0,"{178:'Для девочек', 179:'Верхняя одежда'}",3899.0,Куртка,1
33244547,,27.0,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",1575.0,Чайник электрический Rolsen RK-2715MD,1
33247751,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",639.0,Платье из биохлопка R ESSENTIEL,1
33250805,,26.0,"{132:'Акустика, колонки, сабвуферы'}",150000.0,Комплект акустики Cambridge Audio Aero 5.1 black,1
33251342,,22.0,"{83:'Джинсы', 175:'Женская одежда'}",3899.0,Джинсы скинни с вышивкой,1
33261915,,34.0,"{5:'Шины, диски и колёса', 709:'Диски'}",3590.0,Литой диск Replica HND74 6x16/4x100 D54.1 ET52,1
33264543,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4700.0,"Пружины РИФ передние УАЗ Хантер +100 кг лифт 2""",1
33266184,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",1233.0,Платье,1
33267363,,60.0,"{110:'Обувь', 178:'Для мальчиков'}",1999.0,Кеды низкие,1
33270194,,25.0,{140:'Планшеты'},19590.0,Apple iPad mini 16Gb Wi-Fi + Cellular (белый),1
33274952,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4430.0,Запчасти б/у и новые для ford mondeo (04/07-),1
33278032,,26.0,{132:'Телевизоры и проекторы'},9910.0,"Телевизор LED Mystery MTV-3031LT2 29"" (74 см)",1
33281476,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3000.0,Белые туфли с красной подошвой,1
33288438,,22.0,"{83:'Пиджаки и костюмы', 175:'Женская одежда'}",3349.0,Жакет длинный,1
33290462,,60.0,"{178:'Для девочек', 179:'Обувь'}",1634.0,Сандалии,1
33294929,,22.0,"{83:'Другое', 175:'Женская одежда'}",3849.0,"Кардиган, 30% шерсти",1
33302186,,50.0,{44:'Сантехника и сауна'},8170.0,Водонагреватель Garanterm Origin ER 80 литров,1
33303945,,22.0,"{83:'Обувь', 175:'Женская одежда'}",4749.0,Ботильоны,1
33305147,,22.0,"{175:'Мужская одежда', 176:'Джинсы'}",1019.0,Джинсы узкие,1
33306964,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3510.0,Запчасти б/у и новые для renault logan (05-),1
33310417,,47.0,{127:'Велосипеды и самокаты'},1323.0,Трехколесный велосипед в цветовом ассортименте.,1
33314688,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",8870.0,Запчасти б/у и новые для ford focus s-max / galaxy,1
33318987,,22.0,"{175:'Мужская одежда', 176:'Верхняя одежда'}",23992.0,Куртка Strellson,1
33319552,,22.0,{175:'Аксессуары'},4780.0,Сумка Lacoste,1
33321219,,41.0,{143:'Philips'},15990.0,Philips Xenium I908 (черный),1
33323616,,38.0,"{45:'Кровати, диваны и кресла'}",71355.0,Кресло,1
33328908,,22.0,"{175:'Мужская одежда', 176:'Трикотаж и футболки'}",1990.0,Футболка Поло,1
33337701,,53.0,{181:'Промышленное'},67100.0,Листогибочный станок Metal Master LBM,1
33341555,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",599.0,Платье с воланами,1
33344111,,26.0,{132:'Усилители и ресиверы'},1159.0,AV-ресивер BBK SMP125HDT2 Black,1
33348608,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",1.0,Контрактный двигатель Ауди А4  2.0i  04г.     ALT,1
33353737,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4490.0,Запчасти б/у и новые для renault megane (12-),1
33355008,,26.0,"{132:'Музыкальные центры, магнитолы'}",12999.0,Музыкальный центр LG DM5420K,1
33357218,,47.0,{127:'Постельные принадлежности'},2190.0,Комплект на выписку БАЛУ ш136 Лето Желтый,1
33378605,,13.0,{137:'Игровые приставки'},1690.0,Набор для игровой приставки PS3 Gioteck Gaming Sta,1
33387176,,38.0,{45:'Столы и стулья'},5426.0,Стол журнальный 1692Т орех,1
33399003,,27.0,"{48:'Для кухни', 486:'Плиты'}",40100.0,Газовая плита Kaiser HGG 62511 B,1
33400729,,22.0,{175:'Аксессуары'},11678.0,Кошелек Furla,1
33407978,,11.0,{104:'Часы'},6490.0,Мужские часы Casio AMW-702-7A,1
33416212,,51.0,{148:'Принтеры'},2990.0,Лазерный принтер Xerox Phaser 3010,1
33418830,,38.0,"{45:'Кровати, диваны и кресла'}",8580.0,Небольшое кресло на высоких ножках Фантазия-1,1
33420143,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2600.0,Решетка радиатора Хонда ЦРВ,1
33420739,,38.0,{45:'Текстиль и ковры'},6990.0,Фотошторы (комплект) - Город 21 века,1
33427830,,25.0,{140:'Планшеты'},7490.0,Планшет Acer Iconia Tab 7 A1-713 8Gb 3G Silver,1
33435235,,60.0,"{178:'Для девочек', 179:'Платья и юбки'}",819.0,Юбка,1
33436908,,27.0,"{48:'Климатическое оборудование', 489:'Кондиционеры'}",12199.0,Кондиционер Panasonic YW7MKD-1,1
33438519,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3870.0,Запчасти б/у и новые для kia sorento (09-),1
33443712,,22.0,"{175:'Мужская одежда', 176:'Обувь'}",7990.0,Мокасины Geox,1
33445554,,47.0,{127:'Игрушки'},890.0,Игровой коврик пазл Винни Пух и его друзья,1
33455927,,22.0,"{83:'Обувь', 175:'Женская одежда'}",3952.0,Босоножки кожаные,1
33458692,,38.0,{45:'Шкафы и комоды'},84990.0,Встраиваемый винный шкаф Liebherr WKEes 553-20,1
33459277,,60.0,"{178:'Для девочек', 179:'Другое'}",839.0,Купальник раздельный R KIDS,1
33462734,,27.0,"{48:'Для кухни', 486:'Холодильники и морозильные камеры'}",16990.0,Холодильник с нижней морозильной камерой Beko CSMV,1
33465500,,22.0,"{83:'Пиджаки и костюмы', 175:'Женская одежда'}",5499.0,Жакет короткий,1
33465516,,38.0,"{45:'Кровати, диваны и кресла'}",16800.0,Трансформер диван еврокнижка с фабрики,1
33467914,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4800.0,Капот Форд Транзит,1
33482697,,38.0,{45:'Подставки и тумбы'},4950.0,ТВ тумба Марсель ШК 6005 м1,1
33491720,,22.0,"{83:'Трикотаж', 175:'Женская одежда'}",3349.0,Кардиган,1
33497454,,51.0,"{148:'МФУ, копиры и сканеры'}",5990.0,Лазерное МФУ Panasonic KX-MB1500RUD,1
33497715,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",14900.0,Запчасти б/у и новые для honda pilot (08-),1
33497838,,22.0,"{83:'Платья и юбки', 175:'Женская одежда'}",1499.0,Юбка,1
33497984,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4970.0,Запчасти б/у и новые для kia sorento (09-),1
33499544,,38.0,{45:'Шкафы и комоды'},66940.0,Гостиная Соло 22,1
33502027,,41.0,{143:'iPhone'},990.0,Оригинальный чехол для iPhone 6 Denis Simachev,1
33507864,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",12500.0,Бампер передний Хонда Аккорд,1
33508644,,22.0,"{83:'Обувь', 175:'Женская одежда'}",1189.0,Босоножки на каблуке,1
33509005,,4.0,{156:'Горные'},19992.0,Горный велосипед Forward Next 1.0 Disk,1
33510670,,41.0,{143:'iPhone'},24990.0,Мобильный телефон Apple iPhone 5c 8Gb (синий),1
33516216,,50.0,{44:'Сантехника и сауна'},950.0,Счетчик воды ЭКОном универсальный импульсный,1
33525904,,38.0,{45:'Столы и стулья'},826.0,Стул офисный ИЗО черный (Код товара 2104111),1
33532163,,50.0,{44:'Инструменты'},10190.0,Бензопила Hyundai X 360,1
33537479,,27.0,"{48:'Для кухни', 486:'Мелкая кухонная техника'}",12990.0,Кухонная машина Bosch The One MUM4657,1
33539335,,11.0,{104:'Ювелирные изделия'},39900.0,"Золотые серьги с брилл. 0.32 ct, изумрудами 1.1 сt",1
33540109,,27.0,"{48:'Для кухни', 486:'Плиты'}",24350.0,Комбинированная плита Gorenje KN 52160 AW,1
33550967,,22.0,"{175:'Мужская одежда', 176:'Верхняя одежда'}",21990.0,Куртка Selected,1
33552363,,60.0,"{178:'Для девочек', 179:'Обувь'}",1872.0,Туфли,1
33558439,,4.0,{156:'Горные'},17210.0,Горный Велосипед Forward NEXT 1.0 Disc Некст Дисr,1
33560133,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",5840.0,Запчасти б/у и новые для nissan almera g15 (13-),1
33560792,,50.0,{44:'Инструменты'},1390.0,Настольный верстак Ryobi C300 3000621,1
33561822,,53.0,{181:'Промышленное'},4750.0,"Стеллажи для склада, СКС В-2400, Д-1000, Г-600",1
33566689,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",4500.0,Запчасти и фары Мазда 3,1
33570802,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3830.0,Запчасти б/у и новые для hyundai elantra (11-),1
33575133,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",7000.0,Бампер передний Audi Ауди А6 C7 S-line,1
33579199,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",3000.0,Крыло переднее левое Ford Focus II / Форд Фокус 2,1
33580701,,38.0,"{45:'Кровати, диваны и кресла'}",12400.0,Фиджи диван еврокнижка с фабрики,1
33585405,,22.0,"{83:'Джинсы', 175:'Женская одежда'}",1759.0,"Джинсы буткат, длина 34",1
33586049,,41.0,{143:'iPhone'},750.0,Монопод для iphone 750р - акция,1
33587735,,22.0,"{83:'Другое', 175:'Женская одежда'}",3199.0,Кардиган 2 в 1,1
33588499,,34.0,"{5:'Запчасти', 598:'Для автомобилей'}",2800.0,БАЧОК ОМЫВАТЕЛЯ ЛОБОВОГО СТЕКЛА Mitsubishi L200,1
33588541,,60.0,"{178:'Для девочек', 179:'Обувь'}",2949.0,Ботинки,1
33590030,,38.0,{45:'Кухонные гарнитуры'},37800.0,"Кухонный гарнитур ""АБРИКОСОВЫЙ РАЙ"" под заказ",1
